Age,Education,Edu_num,Occupation,Race,Gender,Hours_per_week,Country,Income
37, Some-college,10, Exec-managerial, Asian-Pac-Islander, Female,40, Japan, >50K
41, 1st-4th,2, Farming-fishing, White, Male,40, Mexico, <=50K
56, 7th-8th,4, Machine-op-inspct, White, Male,48, United-States, <=50K
20, Some-college,10, Handlers-cleaners, White, Male,30, United-States, <=50K
34, Bachelors,13, Sales, White, Male,60, United-States, >50K
45, HS-grad,9, Sales, White, Male,50, United-States, >50K
30, Some-college,10, Machine-op-inspct, White, Male,40, United-States, >50K
51, HS-grad,9, Exec-managerial, White, Male,45, United-States, >50K
27, 11th,7, Machine-op-inspct, White, Male,42, United-States, <=50K
38, Assoc-voc,11, Sales, White, Male,40, United-States, >50K
39, Some-college,10, Handlers-cleaners, White, Male,50, United-States, <=50K
57, Bachelors,13, ?, White, Male,8, United-States, <=50K
47, Some-college,10, Exec-managerial, White, Male,50, United-States, >50K
77, HS-grad,9, ?, White, Male,15, United-States, <=50K
43, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
46, HS-grad,9, Exec-managerial, White, Male,65, United-States, <=50K
41, Some-college,10, Craft-repair, White, Male,40, United-States, >50K
20, HS-grad,9, Adm-clerical, White, Female,30, United-States, <=50K
30, 10th,6, Adm-clerical, White, Male,40, United-States, <=50K
30, HS-grad,9, Other-service, Black, Male,25, United-States, <=50K
22, Some-college,10, Handlers-cleaners, White, Male,35, United-States, <=50K
25, HS-grad,9, Transport-moving, White, Male,44, United-States, >50K
18, HS-grad,9, Sales, White, Female,22, United-States, <=50K
28, Bachelors,13, Exec-managerial, White, Female,40, ?, <=50K
50, Bachelors,13, Tech-support, White, Male,40, United-States, >50K
28, HS-grad,9, Other-service, Black, Female,48, United-States, <=50K
21, Some-college,10, Priv-house-serv, White, Female,40, United-States, <=50K
37, Assoc-voc,11, Tech-support, White, Male,40, United-States, <=50K
28, Bachelors,13, Prof-specialty, Black, Female,40, United-States, <=50K
23, 5th-6th,3, Other-service, White, Male,35, Mexico, <=50K
32, Assoc-voc,11, Exec-managerial, Black, Female,35, England, <=50K
27, 12th,8, Machine-op-inspct, White, Male,50, United-States, <=50K
55, HS-grad,9, Prof-specialty, Black, Female,40, United-States, <=50K
44, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
25, Bachelors,13, Prof-specialty, White, Male,40, United-States, <=50K
29, HS-grad,9, Sales, White, Female,32, United-States, <=50K
50, HS-grad,9, Exec-managerial, White, Female,55, United-States, <=50K
18, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
74, Bachelors,13, Other-service, White, Female,8, United-States, <=50K
22, 9th,5, Sales, White, Male,40, United-States, <=50K
27, Bachelors,13, Prof-specialty, White, Male,40, United-States, <=50K
27, Some-college,10, Tech-support, White, Female,80, United-States, <=50K
41, Prof-school,15, Prof-specialty, White, Male,50, United-States, >50K
24, Some-college,10, Adm-clerical, White, Male,40, United-States, >50K
23, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
34, Prof-school,15, Prof-specialty, White, Male,60, United-States, >50K
46, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
32, Prof-school,15, Prof-specialty, White, Male,60, United-States, <=50K
41, HS-grad,9, Craft-repair, Other, Male,40, United-States, <=50K
29, Assoc-voc,11, Farming-fishing, White, Male,40, United-States, >50K
48, 9th,5, Machine-op-inspct, Asian-Pac-Islander, Female,45, China, <=50K
51, HS-grad,9, Other-service, Black, Male,40, Haiti, <=50K
34, 12th,8, Adm-clerical, Black, Female,40, United-States, <=50K
58, Bachelors,13, Exec-managerial, White, Male,45, United-States, >50K
52, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
37, Bachelors,13, Exec-managerial, Other, Male,50, Puerto-Rico, >50K
53, Some-college,10, Adm-clerical, White, Female,40, United-States, <=50K
54, Assoc-voc,11, Transport-moving, White, Male,20, United-States, <=50K
36, HS-grad,9, Sales, White, Male,60, United-States, <=50K
25, Assoc-voc,11, Adm-clerical, White, Female,60, United-States, <=50K
20, Some-college,10, Prof-specialty, White, Female,48, United-States, <=50K
23, Assoc-acdm,12, Adm-clerical, White, Male,40, United-States, <=50K
39, Bachelors,13, Exec-managerial, White, Male,60, United-States, >50K
20, 10th,6, Machine-op-inspct, White, Male,40, United-States, <=50K
28, Assoc-voc,11, Other-service, Black, Male,40, United-States, <=50K
73, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
67, HS-grad,9, Protective-serv, White, Male,24, United-States, <=50K
56, Bachelors,13, Exec-managerial, White, Male,45, United-States, >50K
32, Assoc-voc,11, Craft-repair, White, Male,40, United-States, <=50K
42, Some-college,10, Machine-op-inspct, White, Male,40, United-States, <=50K
33, HS-grad,9, Other-service, Black, Male,40, United-States, <=50K
37, HS-grad,9, Other-service, White, Male,40, United-States, <=50K
33, Some-college,10, Exec-managerial, White, Male,45, United-States, <=50K
31, 10th,6, Adm-clerical, White, Female,40, United-States, <=50K
59, Masters,14, Exec-managerial, White, Male,40, United-States, >50K
21, HS-grad,9, Adm-clerical, White, Male,40, United-States, <=50K
58, Some-college,10, Exec-managerial, White, Male,50, United-States, >50K
24, 10th,6, Other-service, White, Male,40, United-States, <=50K
26, Some-college,10, Protective-serv, White, Male,40, United-States, <=50K
26, 11th,7, Transport-moving, White, Male,40, United-States, <=50K
33, Masters,14, Prof-specialty, White, Female,40, Germany, <=50K
25, Bachelors,13, Sales, White, Male,40, United-States, <=50K
21, 10th,6, Machine-op-inspct, White, Male,50, United-States, <=50K
24, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
39, Assoc-acdm,12, Adm-clerical, White, Female,40, United-States, >50K
68, Some-college,10, Adm-clerical, White, Female,40, United-States, <=50K
66, Some-college,10, Sales, White, Female,20, United-States, <=50K
38, Bachelors,13, Farming-fishing, White, Male,40, United-States, <=50K
41, Masters,14, Exec-managerial, White, Male,50, United-States, >50K
71, 7th-8th,4, ?, White, Female,16, Poland, <=50K
37, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
54, Masters,14, Sales, White, Male,45, United-States, >50K
27, Bachelors,13, Prof-specialty, White, Male,40, United-States, <=50K
49, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
19, Some-college,10, Prof-specialty, White, Male,10, United-States, <=50K
25, Some-college,10, Transport-moving, White, Male,50, United-States, <=50K
47, Some-college,10, Adm-clerical, Black, Male,40, United-States, >50K
40, Some-college,10, Sales, White, Male,40, United-States, <=50K
38, Bachelors,13, Exec-managerial, White, Male,40, United-States, <=50K
25, HS-grad,9, Other-service, White, Male,40, United-States, <=50K
25, Some-college,10, Craft-repair, White, Female,50, United-States, <=50K
23, 10th,6, Handlers-cleaners, Other, Male,40, United-States, <=50K
28, Masters,14, Sales, White, Female,40, United-States, <=50K
29, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
32, 11th,7, Craft-repair, White, Male,40, United-States, <=50K
34, HS-grad,9, Other-service, Black, Female,40, United-States, <=50K
52, Bachelors,13, Prof-specialty, Black, Male,40, United-States, >50K
33, HS-grad,9, Farming-fishing, White, Male,94, United-States, <=50K
19, Some-college,10, Sales, White, Male,35, United-States, <=50K
68, Doctorate,16, Prof-specialty, White, Male,55, United-States, >50K
41, 10th,6, Handlers-cleaners, White, Male,50, United-States, <=50K
18, HS-grad,9, Other-service, Asian-Pac-Islander, Female,30, India, <=50K
29, Some-college,10, Craft-repair, White, Male,40, United-States, >50K
40, Masters,14, Exec-managerial, White, Male,50, United-States, >50K
51, Masters,14, Prof-specialty, White, Male,60, United-States, >50K
49, Some-college,10, Adm-clerical, White, Male,40, United-States, <=50K
20, Some-college,10, Other-service, White, Female,20, United-States, <=50K
38, HS-grad,9, Craft-repair, White, Male,50, United-States, >50K
57, 5th-6th,3, Other-service, White, Male,40, Cuba, <=50K
35, Some-college,10, Sales, White, Male,40, United-States, <=50K
66, 11th,7, Sales, White, Male,26, United-States, <=50K
27, Bachelors,13, ?, White, Male,15, United-States, <=50K
25, Assoc-voc,11, Adm-clerical, White, Female,40, United-States, <=50K
77, Masters,14, ?, White, Male,6, United-States, >50K
19, 10th,6, ?, White, Female,35, United-States, <=50K
70, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, >50K
59, 7th-8th,4, Farming-fishing, White, Male,48, United-States, <=50K
25, Bachelors,13, Prof-specialty, White, Male,40, United-States, <=50K
44, Prof-school,15, Prof-specialty, White, Male,40, United-States, >50K
37, Masters,14, Exec-managerial, White, Male,55, El-Salvador, >50K
75, 10th,6, ?, Asian-Pac-Islander, Female,1, China, <=50K
21, HS-grad,9, ?, White, Female,40, United-States, <=50K
21, HS-grad,9, Sales, White, Female,40, United-States, <=50K
47, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
20, HS-grad,9, Adm-clerical, Black, Female,30, United-States, <=50K
32, HS-grad,9, Protective-serv, White, Male,40, United-States, <=50K
28, HS-grad,9, Adm-clerical, White, Female,20, United-States, <=50K
53, HS-grad,9, Transport-moving, White, Male,40, United-States, <=50K
19, HS-grad,9, ?, Other, Male,30, United-States, <=50K
58, Some-college,10, Sales, White, Female,36, United-States, <=50K
22, HS-grad,9, Sales, White, Female,30, United-States, <=50K
23, 11th,7, Exec-managerial, White, Male,55, United-States, <=50K
21, HS-grad,9, Handlers-cleaners, White, Male,60, United-States, <=50K
36, HS-grad,9, Craft-repair, White, Male,70, United-States, <=50K
39, Some-college,10, Other-service, White, Female,15, United-States, <=50K
34, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
41, Masters,14, Prof-specialty, White, Female,40, United-States, <=50K
72, Bachelors,13, Sales, White, Male,6, United-States, <=50K
34, HS-grad,9, Other-service, White, Female,40, United-States, >50K
51, Bachelors,13, Prof-specialty, White, Male,40, United-States, >50K
32, Assoc-voc,11, Craft-repair, White, Male,40, United-States, <=50K
38, Some-college,10, Exec-managerial, White, Female,40, United-States, >50K
37, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
21, Some-college,10, ?, Black, Male,20, United-States, <=50K
21, Some-college,10, Prof-specialty, White, Female,10, United-States, <=50K
26, Some-college,10, Adm-clerical, White, Male,40, United-States, <=50K
34, Some-college,10, Handlers-cleaners, White, Male,40, United-States, >50K
18, Some-college,10, Sales, White, Female,15, United-States, <=50K
27, 11th,7, Exec-managerial, White, Female,45, United-States, <=50K
20, Some-college,10, Adm-clerical, White, Female,38, Nicaragua, <=50K
36, Assoc-voc,11, Adm-clerical, White, Male,40, United-States, >50K
31, Bachelors,13, ?, White, Male,40, United-States, <=50K
32, Bachelors,13, Exec-managerial, White, Male,60, United-States, >50K
54, HS-grad,9, Craft-repair, White, Male,44, United-States, >50K
34, Masters,14, Prof-specialty, White, Female,40, United-States, <=50K
46, Some-college,10, Sales, White, Male,48, United-States, >50K
33, 11th,7, Machine-op-inspct, White, Male,30, United-States, <=50K
32, Bachelors,13, Prof-specialty, White, Male,50, United-States, >50K
42, Assoc-voc,11, Tech-support, White, Male,40, United-States, <=50K
30, HS-grad,9, Craft-repair, White, Male,50, United-States, <=50K
37, Some-college,10, Other-service, White, Male,40, United-States, >50K
28, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
25, Bachelors,13, Exec-managerial, White, Male,35, United-States, <=50K
44, Some-college,10, Other-service, White, Male,40, United-States, >50K
40, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
36, Some-college,10, Exec-managerial, White, Male,45, United-States, <=50K
21, Some-college,10, Adm-clerical, White, Male,40, United-States, <=50K
39, Doctorate,16, Prof-specialty, White, Male,50, United-States, >50K
24, Bachelors,13, Prof-specialty, White, Male,39, United-States, <=50K
46, HS-grad,9, Transport-moving, Amer-Indian-Eskimo, Male,40, United-States, <=50K
47, Bachelors,13, ?, White, Male,36, United-States, >50K
47, Bachelors,13, Sales, White, Male,40, United-States, >50K
35, Prof-school,15, Prof-specialty, White, Male,75, United-States, >50K
60, 7th-8th,4, Transport-moving, White, Male,40, United-States, >50K
35, Bachelors,13, Other-service, White, Female,24, Poland, <=50K
33, HS-grad,9, Other-service, White, Female,40, China, <=50K
21, Assoc-acdm,12, Prof-specialty, White, Female,40, United-States, <=50K
37, Bachelors,13, Tech-support, White, Male,50, United-States, >50K
48, HS-grad,9, Adm-clerical, Black, Male,50, United-States, >50K
58, 7th-8th,4, Farming-fishing, White, Female,45, Guatemala, <=50K
21, HS-grad,9, Handlers-cleaners, White, Female,40, United-States, <=50K
22, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
22, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
28, Masters,14, Exec-managerial, White, Female,30, United-States, >50K
33, Assoc-voc,11, ?, White, Female,50, United-States, >50K
23, HS-grad,9, Prof-specialty, White, Male,40, United-States, <=50K
58, HS-grad,9, Adm-clerical, Black, Male,40, United-States, >50K
24, Bachelors,13, ?, White, Male,40, United-States, <=50K
38, Bachelors,13, Craft-repair, Asian-Pac-Islander, Male,40, Philippines, <=50K
49, HS-grad,9, Sales, White, Male,15, Mexico, <=50K
47, Bachelors,13, Exec-managerial, White, Male,45, United-States, >50K
50, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
21, HS-grad,9, Prof-specialty, White, Female,55, United-States, <=50K
55, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
47, 11th,7, Handlers-cleaners, White, Male,40, United-States, <=50K
19, HS-grad,9, Prof-specialty, White, Female,40, United-States, <=50K
47, HS-grad,9, Tech-support, White, Male,50, United-States, <=50K
36, 11th,7, Craft-repair, White, Male,40, United-States, <=50K
28, Assoc-acdm,12, Protective-serv, White, Male,40, England, <=50K
42, HS-grad,9, Sales, Amer-Indian-Eskimo, Female,40, United-States, <=50K
41, Masters,14, Prof-specialty, White, Female,35, United-States, >50K
46, Bachelors,13, Sales, White, Male,40, United-States, >50K
32, HS-grad,9, Sales, White, Male,50, United-States, <=50K
34, 10th,6, Other-service, Black, Female,40, United-States, <=50K
33, 7th-8th,4, Craft-repair, White, Male,40, United-States, <=50K
60, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
53, HS-grad,9, Transport-moving, White, Male,40, United-States, <=50K
24, Bachelors,13, Tech-support, White, Female,50, United-States, <=50K
39, Some-college,10, Handlers-cleaners, White, Male,60, United-States, >50K
23, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
50, Bachelors,13, Adm-clerical, White, Male,50, ?, >50K
36, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
19, 12th,8, Prof-specialty, White, Female,40, United-States, <=50K
26, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
38, HS-grad,9, Sales, Black, Male,40, United-States, >50K
41, Bachelors,13, Craft-repair, White, Male,55, United-States, >50K
22, Some-college,10, Sales, White, Female,18, United-States, <=50K
